,file_name,face_pt1_x_pos,face_pt1_y_pos,face_pt2_x_pos,face_pt2_y_pos,left_eye_pt1_x_pos,left_eye_pt1_y_pos,left_eye_pt2_x_pos,left_eye_pt2_y_pos,right_eye_pt1_x_pos,right_eye_pt1_y_pos,right_eye_pt2_x_pos,right_eye_pt2_y_pos,left_eye_horizontal,left_eye_vertical,right_eye_horizontal,right_eye_vertical,face_detection,left_eye_close,right_eye_close,result_close,face_confidence,target_face_pt1_x_pos,target_face_pt1_y_pos,target_face_pt2_x_pos,target_face_pt2_y_pos,target_left_eye_pt1_x_pos,target_left_eye_pt1_y_pos,target_left_eye_pt2_x_pos,target_left_eye_pt2_y_pos,target_right_eye_pt1_x_pos,target_right_eye_pt1_y_pos,target_right_eye_pt2_x_pos,target_right_eye_pt2_y_pos,exist_mask,exist_glasses,face_visible,left_eye_visible,left_eye_opened,right_eye_visible,right_eye_opened
0,R_334_60_M_01_M0_G0_C0_07.jpg,138,546,476,1077,330,633,347,661,303,628,353,656,28.86173938,5,57.30619513,3,1,0,1,0,800,132.13,644.57,524.06,1086.25,155.87,728.98,216.2,759.99,287.98,716.77,354.15,747.36,0,0,1,1,1,1,1
0,R_334_60_M_01_M0_G0_C0_08.jpg,100,553,442,1094,279,619,294,638,241,638,300,671,19.6468827,5.656854249,67.60177512,4.242640687,1,0,1,0,843,95.14,653.82,487.07,1095.49,113.36,749.37,169.16,780.38,235.15,730.64,301.33,761.23,0,0,1,1,1,1,1
0,R_334_60_M_01_M0_G0_C0_09.jpg,242,565,606,1133,426,619,490,643,404,633,454,650,68.00735254,10.63014581,37.64306045,4.242640687,1,0,1,0,795,219,672.31,603.57,1113.98,328.8,730.6,387.62,762.74,480.65,768.12,546.83,798.71,0,0,1,1,1,1,1
0,R_334_60_M_01_M0_G0_C0_10.jpg,151,557,487,1083,342,635,376,650,336,631,356,649,32.75667871,4,25.45584412,4,1,0,0,0,828,150.62,657.52,542.55,1099.19,171.18,734.32,226.98,765.33,305.68,724.67,371.86,755.26,0,0,1,1,1,1,1
0,R_334_60_M_01_M0_G0_C0_11.jpg,175,546,524,1104,370,629,389,645,398,636,414,658,23.02172887,3,27.20294102,5.099019514,1,0,0,0,823,170.96,651.97,562.89,1093.64,213.18,720.14,276.2,751.15,355.01,721.07,421.19,751.66,0,0,1,1,1,1,1
0,R_334_60_M_01_M0_G0_C0_12.jpg,96,519,494,1088,187,686,228,696,277,623,318,653,41.30375286,10.77032961,39.69886648,6.403124237,1,0,0,0,835,87.75,631.63,479.67,1073.3,151.77,696.97,221.02,727.98,319.12,700.34,385.3,730.93,0,0,1,1,1,1,1
0,R_334_60_M_01_M0_G0_C0_13.jpg,89,499,502,1077,252,612,290,641,244,591,316,646,47.80167361,11.18033989,90.60353194,1.414213562,1,0,1,0,780,109.94,594.65,501.86,1049.3,163.61,653.3,233.4,689,332.31,664.65,405.26,701.39,0,0,1,1,1,1,1
0,R_334_60_M_01_M0_G0_C0_14.jpg,54,450,476,1099,132,624,197,648,313,627,362,653,66.28725368,23.76972865,54.12947441,17.72004515,1,0,0,0,803,61.86,544.72,479.7,1088.1,122.17,619.33,190.28,655.03,308.36,632.59,381.31,669.33,0,0,1,1,1,1,1
0,R_334_60_M_01_M0_G0_C0_15.jpg,172,493,573,1138,313,642,343,692,326,630,381,682,50.48762225,3,75.69015788,7.615773106,1,1,1,1,825,182.06,626.08,573.98,1125.1,258.01,701.91,331.9,729.43,434.7,728.43,507.65,756.6,0,0,1,1,1,1,1
0,R_334_60_M_01_M0_G0_C0_16.jpg,178,543,546,1081,258,692,291,708,356,642,399,684,36.24913792,9.055385138,58.69412236,3,1,0,1,0,837,172.81,648.27,564.74,1089.95,233.04,708.59,296.4,738.2,382.33,713.43,455.28,750.17,0,0,1,1,1,1,1
0,R_334_60_M_01_M0_G0_C0_17.jpg,200,546,545,1083,348,648,384,670,365,643,403,678,40.24922359,5.099019514,50.20956084,4.472135955,1,0,1,0,816,161.71,646.42,553.64,1088.1,282.94,714.71,352.14,745.9,435.06,727.49,508.01,758.5,0,0,1,1,1,1,1
0,R_334_60_M_01_M0_G0_C0_18.jpg,178,544,523,1086,318,660,339,702,307,658,339,712,43.41658669,5,60.8276253,0,1,1,1,1,864,145.07,651.97,537,1093.64,262.44,709.75,331.64,737.7,416.29,719.28,489.24,751,0,0,1,1,1,1,1
0,R_334_60_M_01_M0_G0_C0_19.jpg,182,547,527,1079,298,642,335,662,307,626,347,663,40.71854614,7.071067812,53.81449619,5.656854249,1,0,1,0,853,156.17,633.48,548.09,1075.15,256.39,697.25,323.1,727.61,408.75,709.27,481.7,740.99,0,0,1,1,1,1,1
0,R_334_60_M_01_M0_G0_C0_20.jpg,113,536,435,1072,276,626,303,659,225,624,263,663,33.24154028,5.830951895,54.45181356,6.403124237,1,0,1,0,745,106.24,620.54,498.17,1062.21,126.25,711.07,163.4,742.26,217.27,691.15,290.22,722.87,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_01.jpg,159,580,508,1106,350,632,376,651,294,632,359,656,23.02172887,9.848857802,69.28924881,13.03840481,1,0,0,0,858,158.02,677.9,520.4,1104.74,222.51,739.84,289.22,770.2,374.74,741.08,447.69,772.79,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_02.jpg,160,580,509,1106,346,624,413,648,345,626,378,650,71.16881339,11.40175425,27.01851217,2,1,0,1,0,858,141.37,674.2,522.2,1113.99,223.12,739.78,289.83,770.13,375.66,738.5,441.89,768.01,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_03.jpg,163,578,498,1086,303,643,348,656,332,643,368,660,45.607017,8.246211251,36.67424164,3.605551275,1,0,1,0,866,146.92,666.8,505.6,1089.95,219.65,731.53,286.36,761.89,369.41,734.12,435.64,763.62,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_04.jpg,154,576,502,1104,327,631,373,649,342,633,380,648,47.29693436,11.18033989,37.16180835,11.66190379,1,0,0,0,858,150.6,672.33,509.28,1095.48,213.71,737.66,280.42,768.02,367,741.04,433.23,770.55,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_05.jpg,177,570,535,1118,315,633,350,652,359,638,408,673,38.91015292,5.099019514,53.90732789,11.18033989,1,0,0,0,791,172.79,668.63,531.47,1091.78,261.7,736.29,328.41,766.65,414.57,752.18,480.8,781.68,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_06.jpg,148,567,491,1094,308,644,335,660,335,627,377,655,30.88689042,3.16227766,50.47771786,6.403124237,1,1,0,0,843,148.75,663.08,507.43,1086.23,190.99,737.64,257.7,768,340.26,737.16,406.49,766.67,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_07.jpg,165,566,506,1088,298,622,331,637,357,637,395,658,33.54101966,7.071067812,31.89043744,7.071067812,1,0,0,0,870,148.75,663.08,507.43,1086.23,230.95,727.04,297.66,757.39,382.97,736.01,449.19,765.52,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_08.jpg,158,572,504,1075,342,630,377,657,342,640,392,669,44.20407221,9.433981132,55.4616985,10,1,0,0,0,875,159.85,651.99,518.53,1075.13,224.58,721.08,291.29,751.44,373.43,727.68,439.66,757.18,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_09.jpg,156,576,492,1084,326,616,377,634,367,632,417,653,54.08326913,9.219544457,37.44329045,8.246211251,1,0,0,0,863,148.75,668.63,507.43,1091.78,215.11,733.58,281.82,761.7,370.41,734.91,436.64,764.41,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_10.jpg,157,573,498,1084,336,636,413,654,336,621,380,646,79.07591289,11.70469991,34.82814953,5.830951895,1,0,0,0,866,156.15,661.23,514.83,1084.38,221.18,726.68,287.89,754.8,376.28,735.59,442.51,765.09,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_11.jpg,165,573,504,1084,329,626,359,645,376,635,389,650,35.51056181,9.848857802,18.43908891,9.055385138,1,0,0,0,872,154.3,664.93,512.98,1088.08,233.64,730.85,300.35,758.97,382.66,735.43,448.89,764.93,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_12.jpg,157,577,490,1087,312,623,370,642,358,627,390,650,61.03277808,8.062257748,29.41088234,2.828427125,1,0,1,0,857,148.75,657.54,507.43,1080.68,218.12,734.86,284.83,762.98,369.67,734.42,435.9,763.93,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_13.jpg,154,569,490,1085,272,643,332,656,354,635,386,663,60.40695324,5,35,8.062257748,1,1,0,0,845,148.75,663.08,507.43,1086.23,206.02,734.57,286.52,775.19,352.38,730.69,434.94,774.86,0,0,1,1,0,1,0
0,R_334_60_M_02_M0_G0_C0_14.jpg,166,577,500,1085,325,623,371,638,375,642,387,671,48.38388161,9.486832981,26.07680962,6.403124237,1,0,0,0,869,154.3,664.93,512.98,1088.08,225.52,731.23,292.23,759.35,377.64,734.37,443.86,763.87,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_15.jpg,159,576,493,1085,333,631,366,648,334,638,350,663,32.01562119,11.40175425,25.49509757,8,1,0,0,0,861,152.45,672.33,511.13,1095.48,215.71,730.89,282.42,759.01,371.54,730.43,437.76,759.93,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_16.jpg,167,575,503,1087,309,637,364,647,359,637,405,645,55.90169944,7.211102551,46.38965402,7.071067812,1,0,0,0,870,148.75,674.18,507.43,1097.32,227.48,730.11,294.19,758.23,380.16,734.25,446.39,763.75,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_17.jpg,180,563,519,1091,343,630,427,649,353,626,374,646,86.12200648,9.486832981,15.5241747,5,1,1,0,0,849,169.09,672.33,527.77,1095.48,251.69,730.96,318.4,759.08,405.33,740.12,471.56,769.62,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_18.jpg,183,554,531,1086,324,606,389,631,387,616,421,642,69.64194139,8.062257748,35.60898763,7.615773106,1,1,0,0,831,167.25,651.99,525.92,1075.13,251.11,727.25,317.82,755.38,405.38,733.4,471.61,762.9,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_19.jpg,133,545,482,1096,306,642,315,660,295,634,335,675,17.4642492,4.123105626,57.28001397,3.16227766,1,0,1,0,782,126.56,657.5,514.8,1091.78,155.28,733.76,213.3,761.88,288.32,728.69,354.55,758.19,0,0,1,1,1,1,1
0,R_334_60_M_02_M0_G0_C0_20.jpg,205,539,564,1129,357,620,427,651,400,635,444,668,76.55716818,10.29563014,29.06888371,12.16552506,1,0,0,0,820,187.6,676.03,559.21,1099.17,320.92,741.11,387.63,769.24,467,757.01,533.22,786.51,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_01.jpg,214,567,550,1091,361,631,409,654,394,648,406,665,50.92150823,8.602325267,17.4642492,6,1,0,0,0,841,193.13,670.48,551.81,1093.63,300.22,723.56,366.93,751.68,455.18,739.24,521.4,768.74,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_02.jpg,216,565,549,1091,352,626,422,642,377,629,413,652,71.80529228,7,39.40812099,5.830951895,1,1,0,0,844,198.68,653.84,557.36,1076.98,300.3,722.86,367.01,750.99,457.06,739.28,523.29,768.78,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_03.jpg,178,568,518,1092,361,633,413,646,321,635,374,656,53.36665626,9.219544457,57.00877125,7.810249676,1,0,0,0,839,159.85,672.33,518.53,1095.48,245.1,732.1,311.81,760.22,400.9,743.5,467.12,773,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_04.jpg,152,583,502,1104,303,633,354,659,283,638,344,665,57.24508713,10.19803903,66.70832032,2.236067977,1,0,1,0,851,148.75,668.63,507.43,1091.78,215.26,741.39,281.97,769.51,363.42,736.61,429.64,766.11,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_05.jpg,162,585,512,1105,347,623,411,648,305,641,352,664,68.70953355,11.18033989,40.22437072,5,1,0,0,0,862,150.6,672.33,509.28,1095.48,229.7,743.18,296.41,771.3,384.2,745.32,450.43,774.82,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_06.jpg,165,580,502,1090,341,623,387,641,361,644,375,667,47.29693436,9.433981132,25.07987241,3,1,0,1,0,851,152.45,670.48,511.13,1093.63,223.45,732.33,290.16,760.46,378.59,736.5,444.82,766,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_07.jpg,165,581,519,1105,355,631,406,650,339,639,370,666,52.63078947,9.486832981,23.76972865,5.099019514,1,0,0,0,844,154.3,670.48,512.98,1093.63,236.19,735.58,302.9,763.71,390.7,741.04,456.92,770.55,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_08.jpg,144,573,489,1123,276,634,309,659,348,633,372,656,38.28837944,11.70469991,26.62705391,6.708203932,1,0,0,0,850,146.9,677.88,505.58,1101.02,201.25,756.84,267.96,784.97,354.82,747.48,421.05,776.98,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_09.jpg,152,586,506,1138,331,635,404,654,352,640,393,681,73.97972695,11.70469991,42.72001873,6,1,0,0,0,875,148.75,696.37,507.43,1119.52,212.99,762.64,279.7,790.76,372.97,767.51,439.19,797.02,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_10.jpg,156,584,507,1112,332,631,406,659,325,652,369,679,79.12016178,10.77032961,50.11985634,7.071067812,1,0,0,0,868,148.75,677.88,507.43,1101.02,221.5,743.28,288.21,771.41,373.68,742.95,439.91,772.45,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_11.jpg,156,585,507,1116,337,626,407,651,319,625,338,654,74.33034374,11.04536102,34.13209633,3,1,0,1,0,873,148.75,679.73,507.43,1102.87,221.72,745.64,288.43,773.77,378.21,749.23,444.44,778.73,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_12.jpg,160,584,509,1102,333,639,401,656,364,631,398,650,69.42621983,4.123105626,34.0147027,5.830951895,1,1,0,0,859,150.6,672.33,509.28,1095.48,226.63,736.57,293.34,764.69,381.79,738.93,448.02,768.44,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_13.jpg,147,581,501,1102,303,645,350,662,311,636,367,657,49.979996,4.472135955,59.80802622,5.830951895,1,1,1,1,848,148.75,666.78,507.43,1089.93,218.27,734.83,284.98,762.95,371.75,736.93,437.98,766.44,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_14.jpg,156,583,508,1100,307,632,361,654,346,631,380,656,58.30951895,10.77032961,23.85372088,4.472135955,1,0,0,0,855,150.6,661.23,509.28,1084.38,223.07,733.48,289.78,761.61,378.25,736.88,444.47,766.39,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_15.jpg,160,588,510,1110,338,634,393,649,353,626,371,643,57.00877125,10.19803903,20.1246118,4,1,0,0,0,865,148.75,679.73,507.43,1102.87,225.71,742.85,292.42,770.97,383.08,748.31,449.31,777.81,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_16.jpg,163,582,517,1113,346,632,411,657,354,633,389,658,69.64194139,10.81665383,38.94868419,4.123105626,1,0,1,0,853,158,677.88,516.68,1101.02,232.92,739.52,299.63,767.65,390.31,745.98,456.54,775.48,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_17.jpg,144,568,501,1126,332,626,386,650,354,620,378,645,59.09314681,5.099019514,32.64965543,6.08276253,1,1,0,0,850,148.75,679.73,507.43,1115.8,184.77,756.28,251.48,784.4,336.42,753.19,402.64,782.7,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_18.jpg,175,569,531,1120,325,629,398,651,372,628,407,651,76.24303247,7.810249676,30.61045573,9.055385138,1,1,0,0,802,172.79,676.03,531.47,1099.17,251.23,736.78,317.94,764.91,408.02,747.2,474.25,776.7,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_19.jpg,186,567,532,1095,340,645,393,657,387,629,421,653,54.12947441,5.099019514,29.20616373,3,1,1,1,1,739,172.79,670.48,531.47,1093.63,264.63,735.77,331.34,763.89,419.16,747.96,485.38,777.47,0,0,1,1,1,1,1
0,R_334_60_M_03_M0_G0_C0_20.jpg,176,564,532,1122,362,625,432,657,380,619,411,646,76.96752562,11.40175425,35,2.236067977,1,0,1,0,776,163.55,685.27,522.22,1108.42,245.21,746.7,330.55,785.65,390.55,754.77,480.6,801.3,0,0,1,1,0,1,0
0,R_334_60_M_04_M1_G0_C0_01.jpg,168,563,516,1138,376,620,446,638,372,629,404,660,71.19691005,12.64911064,24.20743687,2.236067977,1,0,1,0,754,163.55,672.33,522.22,1095.48,228.53,741.04,295.24,769.17,387.54,746.6,453.77,776.1,1,0,1,1,1,1,1
0,R_334_60_M_04_M1_G0_C0_02.jpg,168,563,515,1135,327,621,383,638,369,629,398,659,57.97413216,9.055385138,34.20526275,0,1,0,1,0,752,163.55,674.18,522.22,1097.32,229.88,739.49,296.59,767.62,387.68,742.53,453.9,772.03,1,0,1,1,1,1,1
0,R_334_60_M_04_M1_G0_C0_03.jpg,193,558,545,1136,335,651,415,691,380,626,414,672,88.141931,5.385164807,50.99019514,3.16227766,1,1,1,1,668,180.19,676.03,538.87,1125.1,253.26,743.18,319.97,771.3,414.15,752.14,480.37,781.64,1,0,1,1,1,1,1
0,R_334_60_M_04_M1_G0_C0_04.jpg,198,538,558,1181,348,623,394,644,370,622,397,666,50.56678752,11.70469991,29.61418579,3.16227766,1,0,1,0,692,172.8,683.43,553.66,1132.5,311.91,750.87,378.62,779,464.82,756.58,531.04,786.08,1,0,1,1,1,1,1
0,R_334_60_M_04_M1_G0_C0_05.jpg,172,549,522,1107,360,637,382,667,306,631,341,665,32.55764119,8.602325267,48.7954916,6.32455532,1,0,0,0,738,150.6,672.33,527.77,1117.7,274.7,735.83,341.41,763.95,427.59,741.46,493.82,770.96,1,0,1,1,1,1,1
0,R_334_60_M_04_M1_G0_C0_06.jpg,165,550,525,1144,364,653,404,683,356,637,374,659,30.41381265,14.14213562,18.02775638,7.615773106,1,0,0,0,788,150.6,683.43,535.17,1134.3,253.07,752.57,319.78,780.7,411.69,751.59,477.91,781.09,1,0,1,1,1,1,1
0,R_334_60_M_04_M1_G0_C0_07.jpg,192,560,544,1158,361,638,401,656,347,626,390,661,12.16552506,9.433981132,37.53664876,8.246211251,1,0,0,0,647,161.7,688.05,546.27,1138.93,321.29,749,388,777.13,458.02,756.02,524.25,785.52,1,0,1,1,1,1,1
0,R_334_60_M_04_M1_G0_C0_08.jpg,166,552,526,1151,338,630,386,652,337,620,367,656,52.80151513,10,27.29468813,1.414213562,1,0,1,0,768,133.96,688.05,518.53,1138.93,262.93,750.2,329.64,778.32,421.46,749.83,487.68,779.33,1,0,1,1,1,1,1
0,R_334_60_M_04_M1_G0_C0_09.jpg,167,556,522,1144,365,622,402,637,315,630,331,659,32.31098884,10,21.02379604,6.403124237,1,0,0,0,778,148.75,673.26,533.32,1124.13,250.1,748.37,316.81,776.5,408.92,751.05,475.15,780.56,1,0,1,1,1,1,1
0,R_334_60_M_04_M1_G0_C0_10.jpg,162,561,510,1149,344,657,379,684,350,623,377,653,33.01514804,13.92838828,29.73213749,1,1,0,1,0,791,133.96,682.5,518.53,1133.38,236.63,753.68,303.34,781.81,393.47,750.64,459.69,780.14,1,0,1,1,1,1,1
0,R_334_60_M_04_M1_G0_C0_11.jpg,162,557,500,1145,282,663,336,676,344,617,370,646,54.74486277,11.66190379,23.76972865,2.236067977,1,0,1,0,755,128.41,686.2,512.98,1137.08,214.43,753.06,303.45,798.38,369.16,744.25,458.57,794.35,1,0,1,1,0,1,0
0,R_334_60_M_04_M1_G0_C0_12.jpg,153,562,499,1142,334,646,381,673,331,642,370,681,30.88689042,9,46.61544808,0,1,0,1,0,765,135.81,676.96,520.38,1127.83,221.7,754.09,288.41,782.22,381.84,749.4,448.06,778.9,1,0,1,1,1,1,1
0,R_334_60_M_04_M1_G0_C0_13.jpg,171,560,527,1139,330,625,360,639,361,630,403,667,17.49285568,8.485281374,37.44329045,6,1,0,0,0,751,150.6,669.56,535.17,1120.43,283.8,746.26,350.51,774.39,430.59,749.59,496.82,779.09,1,0,1,1,1,1,1
0,R_334_60_M_04_M1_G0_C0_14.jpg,160,562,520,1148,333,626,368,649,362,619,396,646,41.0487515,13.03840481,38.94868419,3.16227766,1,0,1,0,812,146.9,684.35,531.47,1135.23,237.96,762.74,304.67,790.86,398.49,770.68,464.71,800.18,1,0,1,1,1,1,1
0,R_334_60_M_04_M1_G0_C0_15.jpg,145,554,512,1174,352,620,429,656,336,598,359,628,85,14.86606875,22.6715681,6.32455532,1,0,0,0,769,145.05,702.85,529.62,1153.72,196.5,768.22,263.21,796.35,362.38,773.44,428.61,802.94,1,0,1,1,1,1,1
0,R_334_60_M_04_M1_G0_C0_16.jpg,153,561,496,1144,317,644,374,660,372,635,382,659,59.20304046,5.385164807,24.18677324,5,1,1,0,0,719,139.5,660.32,524.07,1111.19,205.8,738.5,272.51,766.62,360.75,733.8,431.7,763.31,1,0,1,1,1,1,1
0,R_334_60_M_04_M1_G0_C0_17.jpg,204,558,550,1140,346,654,405,686,397,637,419,660,67.11929678,9.486832981,18.02775638,2,1,0,1,0,732,172.79,669.56,557.36,1120.43,274.25,749.83,340.96,777.96,428.85,761.34,499.8,788,1,0,1,1,1,1,1
0,R_334_60_M_04_M1_G0_C0_18.jpg,176,545,520,1171,335,633,415,664,360,626,412,652,85.79627032,6.32455532,58.13776741,13.34166406,1,1,0,0,570,156.15,664.01,540.72,1114.89,240.32,743.14,325.63,783.81,387.31,750.73,478.45,796.99,1,0,1,1,0,1,0
0,R_334_60_M_04_M1_G0_C0_19.jpg,174,557,518,1147,350,619,388,636,388,620,408,645,40.16217126,12.36931688,18.86796226,11.18033989,1,0,0,0,707,159.85,682.5,544.42,1133.38,240.83,739.55,307.54,767.67,397.4,751.06,468.35,780.56,1,0,1,1,1,1,1
0,R_334_60_M_04_M1_G0_C0_20.jpg,176,564,527,1148,308,629,390,659,359,626,399,662,87.31551981,10,38.01315562,15,1,1,0,0,696,163.54,680.66,548.11,1131.53,243.11,743.59,309.82,771.71,400.08,754.67,471.03,784.17,1,0,1,1,1,1,1
0,R_334_60_M_05_M1_G0_C0_01.jpg,180,552,534,1101,326,612,360,630,344,608,369,652,34.71310992,8.94427191,35.35533906,1,1,0,1,0,645,163.54,667.71,548.11,1118.59,248.62,737.15,315.33,765.27,401.46,743.72,472.41,773.23,1,0,1,1,1,1,1
0,R_334_60_M_05_M1_G0_C0_02.jpg,180,553,534,1101,326,624,388,642,356,624,381,644,64.28841264,4,14.56021978,7.615773106,1,1,0,0,647,169.09,667.71,553.66,1118.59,248.79,736.8,315.5,764.93,401.67,745.4,472.62,774.9,1,0,1,1,1,1,1
0,R_334_60_M_05_M1_G0_C0_03.jpg,174,568,506,1149,322,636,374,656,347,625,388,644,55.71355311,4.242640687,45.18849411,7.810249676,1,1,0,0,707,148.75,667.71,533.32,1118.59,233.84,736.61,300.55,764.73,386.1,738.48,457.05,767.98,1,0,1,1,1,1,1
0,R_334_60_M_05_M1_G0_C0_04.jpg,182,573,530,1139,326,654,391,685,363,632,409,664,72.01388755,9.219544457,36.61966685,7.615773106,1,0,0,0,702,152.45,684.35,537.02,1135.23,242.79,751.96,309.5,780.08,396.13,755.15,467.09,784.65,1,0,1,1,1,1,1
0,R_334_60_M_05_M1_G0_C0_05.jpg,200,567,536,1149,358,633,397,650,398,625,417,644,40.02499219,9.055385138,22.02271555,7.810249676,1,0,0,0,595,178.34,667.71,562.91,1118.59,268.7,741.7,330.3,761.2,415.35,752.27,486.31,774.8,1,0,1,1,1,1,1
0,R_334_60_M_05_M1_G0_C0_06.jpg,187,576,535,1132,365,629,426,647,369,632,404,661,62.8171951,10.77032961,19.6977156,1,1,0,1,0,635,165.39,667.71,549.96,1118.59,259.56,739.12,326.27,767.24,416.58,752.38,487.53,779.7,1,0,1,1,1,1,1
0,R_334_60_M_05_M1_G0_C0_07.jpg,193,550,544,1156,384,640,411,655,349,628,374,654,22.36067977,14.76482306,14.31782106,6.32455532,1,0,0,0,702,167.24,684.35,551.81,1135.23,301.75,770.3,368.46,789.73,449.21,788.91,520.16,811.9,1,0,1,1,1,1,1
0,R_334_60_M_05_M1_G0_C0_08.jpg,143,567,483,1134,305,619,369,638,353,639,380,670,66.76076692,7.071067812,26.57066051,3.16227766,1,1,1,1,739,133.96,680.66,518.53,1131.53,192.26,753.81,258.97,781.93,347.98,749.17,418.93,778.67,1,0,1,1,1,1,1
0,R_334_60_M_05_M1_G0_C0_09.jpg,171,573,523,1145,341,637,390,661,324,624,357,648,54.56189146,13.92838828,36.67424164,10,1,0,0,0,808,148.75,682.5,533.32,1133.38,246.63,766.67,313.34,794.79,403.74,765.8,474.69,795.3,1,0,1,1,1,1,1
0,R_334_60_M_05_M1_G0_C0_10.jpg,127,584,475,1139,281,622,362,633,303,632,339,654,81.3019065,11.04536102,33.30165161,7.615773106,1,0,0,0,715,121.01,699.15,505.58,1150.02,187.25,776.94,253.96,805.07,340,758.84,410.95,788.35,1,0,1,1,1,1,1
0,R_334_60_M_05_M1_G0_C0_11.jpg,165,576,506,1133,334,642,377,660,328,649,368,671,39.81205847,10.29563014,36.40054945,3.16227766,1,0,1,0,805,139.5,680.66,524.07,1131.53,233.5,755.65,300.21,781.7,390.88,761.03,461.83,790.53,1,0,1,1,1,1,1
0,R_334_60_M_05_M1_G0_C0_12.jpg,159,581,501,1124,302,643,339,665,316,634,368,659,42.19004622,10,57.27128425,4.123105626,1,0,1,0,802,139.5,673.26,524.07,1124.13,225.75,754.3,292.46,782.43,377.22,759.99,448.18,789.49,1,0,1,1,1,1,1
0,R_334_60_M_05_M1_G0_C0_13.jpg,176,576,528,1144,359,647,432,673,309,634,351,664,77.1621669,7.810249676,25.61249695,12,1,1,0,0,740,135.81,693.6,520.38,1144.47,306.5,761.82,368.58,789.94,447.8,777.65,509.52,807.15,1,0,1,1,1,1,1
0,R_334_60_M_05_M1_G0_C0_14.jpg,214,588,542,1142,378,632,410,656,378,636,384,667,38.41874542,7.810249676,29.27456234,2.828427125,1,0,1,0,695,165.39,702.85,549.96,1153.72,354.4,776.82,421.11,804.94,489.5,792.65,545.79,822.15,1,0,1,1,1,1,1
0,R_334_60_M_05_M1_G0_C0_15.jpg,155,563,500,1146,334,622,384,644,326,621,360,661,54.62600113,12.16552506,36.67424164,3.605551275,1,0,1,0,782,135.81,688.05,520.38,1138.93,227.65,756.93,294.36,785.05,386.07,757.56,457.02,787.07,1,0,1,1,1,1,1
0,R_334_60_M_05_M1_G0_C0_16.jpg,151,561,490,1147,311,637,387,659,368,621,394,645,79.12016178,8.602325267,25.49509757,7.211102551,1,1,0,0,730,135.81,673.26,520.38,1124.13,214.68,748.83,281.39,776.95,367.75,748.71,438.7,778.21,1,0,1,1,1,1,1
0,R_334_60_M_05_M1_G0_C0_17.jpg,152,573,489,1132,322,631,390,656,360,636,375,666,72.44998275,11.40175425,30,1,1,0,1,0,754,130.26,675.11,514.83,1125.98,211.15,748.58,277.86,776.7,367.13,749.55,438.08,779.05,1,0,1,1,1,1,1
0,R_334_60_M_05_M1_G0_C0_18.jpg,154,565,492,1145,280,656,337,686,329,641,359,687,61.46543744,4.242640687,47.63402146,5,1,1,1,1,737,121.01,673.26,505.58,1124.13,214.86,748.61,281.57,776.74,369.91,748.89,440.86,778.4,1,0,1,1,1,1,1
