,file_name,face_pt1_x_pos,face_pt1_y_pos,face_pt2_x_pos,face_pt2_y_pos,left_eye_pt1_x_pos,left_eye_pt1_y_pos,left_eye_pt2_x_pos,left_eye_pt2_y_pos,right_eye_pt1_x_pos,right_eye_pt1_y_pos,right_eye_pt2_x_pos,right_eye_pt2_y_pos,left_eye_horizontal,left_eye_vertical,right_eye_horizontal,right_eye_vertical,face_detection,left_eye_close,right_eye_close,result_close,face_confidence
0,R_219_30_M_20_M1_G1_C0_08.jpg,150.0,484.0,440.0,986.0,298.0,596.0,323.0,614.0,281.0,591.0,330.0,598.0,25.495097567963924,5.0,49.01020301937138,10.44030650891055,1,0,0,0,420
0,R_219_30_M_20_M1_G1_C0_09.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_219_30_M_20_M1_G1_C0_10.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_219_30_M_20_M1_G1_C0_11.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_219_30_M_20_M1_G1_C0_12.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_219_30_M_20_M1_G1_C0_13.jpg,194.0,570.0,454.0,954.0,282.0,644.0,291.0,666.0,313.0,636.0,348.0,673.0,23.40939982143925,2.0,45.221676218380054,4.47213595499958,1,1,1,1,423
0,R_219_30_M_20_M1_G1_C0_14.jpg,200.0,580.0,471.0,996.0,299.0,576.0,319.0,592.0,319.0,617.0,349.0,639.0,24.413111231467404,4.242640687119285,29.546573405388315,2.23606797749979,1,0,1,0,358
0,R_219_30_M_20_M1_G1_C0_15.jpg,248.0,553.0,528.0,1040.0,394.0,601.0,408.0,628.0,408.0,599.0,474.0,613.0,30.4138126514911,2.23606797749979,66.91038783328041,2.0,1,1,1,1,321
0,R_219_30_M_20_M1_G1_C0_16.jpg,114.0,613.0,363.0,1004.0,170.0,601.0,200.0,607.0,249.0,605.0,272.0,613.0,30.14962686336267,3.1622776601683795,19.4164878389476,1.4142135623730951,1,1,1,1,424
0,R_219_30_M_20_M1_G1_C0_17.jpg,182.0,576.0,441.0,1000.0,307.0,609.0,335.0,629.0,331.0,613.0,366.0,625.0,34.40930106817051,5.0,37.0,4.47213595499958,1,0,0,0,490
0,R_219_30_M_20_M1_G1_C0_18.jpg,179.0,584.0,428.0,992.0,285.0,605.0,312.0,626.0,307.0,614.0,347.0,618.0,34.20526275297414,5.830951894845301,40.01249804748511,4.0,1,0,1,0,482
0,R_219_30_M_20_M1_G1_C0_19.jpg,265.0,608.0,511.0,1006.0,394.0,619.0,402.0,643.0,398.0,644.0,437.0,670.0,24.515301344262525,1.4142135623730951,44.40720662234904,5.0,1,1,1,1,367
0,R_219_30_M_20_M1_G1_C0_20.jpg,221.0,611.0,466.0,1003.0,330.0,618.0,357.0,632.0,354.0,640.0,383.0,648.0,29.966648127543394,5.385164807134504,28.160255680657446,5.0,1,0,0,0,501
0,R_220_50_M_01_M1_G1_C0_01.jpg,238.0,511.0,534.0,970.0,352.0,666.0,379.0,701.0,428.0,658.0,455.0,699.0,42.43819034784589,9.0,48.54894437575342,6.0,1,0,0,0,278
0,R_220_50_M_01_M1_G1_C0_02.jpg,241.0,516.0,530.0,970.0,358.0,669.0,390.0,706.0,416.0,645.0,447.0,692.0,48.27007354458868,9.0,55.226805085936306,9.219544457292887,1,0,0,0,334
0,R_220_50_M_01_M1_G1_C0_03.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_01_M1_G1_C0_04.jpg,277.0,572.0,561.0,921.0,406.0,626.0,455.0,639.0,395.0,638.0,440.0,666.0,50.695167422546305,8.602325267042627,44.82186966202994,4.47213595499958,1,0,1,0,253
0,R_220_50_M_01_M1_G1_C0_05.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_01_M1_G1_C0_06.jpg,256.0,544.0,545.0,954.0,393.0,674.0,436.0,685.0,476.0,668.0,494.0,685.0,43.289721643826724,5.0990195135927845,21.2602916254693,12.649110640673518,1,1,0,0,620
0,R_220_50_M_01_M1_G1_C0_07.jpg,330.0,514.0,607.0,928.0,405.0,663.0,441.0,690.0,505.0,669.0,536.0,691.0,45.0,5.0,38.01315561749642,8.06225774829855,1,1,0,0,323
0,R_220_50_M_01_M1_G1_C0_08.jpg,102.0,434.0,448.0,1000.0,156.0,630.0,219.0,646.0,305.0,601.0,351.0,634.0,63.12685640834652,15.033296378372908,56.61271941887264,4.242640687119285,1,0,1,0,736
0,R_220_50_M_01_M1_G1_C0_09.jpg,278.0,344.0,672.0,960.0,376.0,599.0,445.0,618.0,545.0,614.0,608.0,633.0,69.1158447825099,17.029386365926403,63.28506932918696,15.132745950421556,1,0,0,0,281
0,R_220_50_M_01_M1_G1_C0_10.jpg,229.0,541.0,501.0,912.0,335.0,657.0,364.0,676.0,422.0,667.0,451.0,681.0,30.610455730027933,3.0,31.78049716414141,5.830951894845301,1,1,0,0,500
0,R_220_50_M_01_M1_G1_C0_11.jpg,186.0,512.0,471.0,918.0,273.0,659.0,315.0,670.0,378.0,653.0,417.0,668.0,42.579337712087536,6.0,41.78516483155236,8.06225774829855,1,0,0,0,273
0,R_220_50_M_01_M1_G1_C0_12.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_01_M1_G1_C0_13.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_01_M1_G1_C0_14.jpg,195.0,507.0,469.0,935.0,268.0,655.0,303.0,673.0,372.0,647.0,414.0,665.0,38.91015291668744,7.0710678118654755,45.69463863518345,5.385164807134504,1,0,1,0,419
0,R_220_50_M_01_M1_G1_C0_15.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_01_M1_G1_C0_16.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_01_M1_G1_C0_17.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_01_M1_G1_C0_18.jpg,376.0,558.0,664.0,912.0,522.0,577.0,541.0,612.0,512.0,578.0,556.0,603.0,37.69615364994153,10.198039027185569,50.60632371551998,8.06225774829855,1,0,0,0,274
0,R_220_50_M_01_M1_G1_C0_19.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_01_M1_G1_C0_20.jpg,228.0,554.0,490.0,900.0,318.0,665.0,360.0,685.0,409.0,657.0,427.0,686.0,45.69463863518345,3.605551275463989,33.12099032335839,8.06225774829855,1,1,0,0,581
0,R_220_50_M_02_M1_G1_C0_01.jpg,230.0,538.0,488.0,907.0,312.0,665.0,350.0,682.0,413.0,661.0,434.0,683.0,41.6293165929973,4.123105625617661,30.4138126514911,7.0710678118654755,1,1,0,0,342
0,R_220_50_M_02_M1_G1_C0_02.jpg,232.0,539.0,486.0,907.0,307.0,674.0,348.0,686.0,412.0,674.0,445.0,685.0,41.593268686170845,5.0,34.785054261852174,9.219544457292887,1,0,0,0,347
0,R_220_50_M_02_M1_G1_C0_03.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_02_M1_G1_C0_04.jpg,185.0,539.0,441.0,930.0,247.0,674.0,279.0,686.0,344.0,664.0,383.0,677.0,33.83784863137726,7.280109889280518,41.10960958218893,7.0710678118654755,1,0,0,0,342
0,R_220_50_M_02_M1_G1_C0_05.jpg,216.0,516.0,494.0,934.0,297.0,654.0,337.0,675.0,409.0,656.0,440.0,678.0,45.17742799230607,4.47213595499958,38.01315561749642,8.246211251235321,1,1,0,0,587
0,R_220_50_M_02_M1_G1_C0_06.jpg,233.0,518.0,515.0,927.0,333.0,642.0,356.0,672.0,423.0,650.0,459.0,674.0,37.20215047547655,11.0,43.266615305567875,7.615773105863909,1,0,0,0,420
0,R_220_50_M_02_M1_G1_C0_07.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_02_M1_G1_C0_08.jpg,210.0,533.0,483.0,902.0,272.0,658.0,305.0,668.0,355.0,649.0,389.0,658.0,32.01562118716424,12.206555615733702,34.23448553724738,8.06225774829855,1,0,0,0,281
0,R_220_50_M_02_M1_G1_C0_09.jpg,238.0,528.0,510.0,912.0,319.0,661.0,362.0,673.0,427.0,662.0,463.0,673.0,44.14748010928823,5.0,37.36308338453881,12.041594578792296,1,1,0,0,292
0,R_220_50_M_02_M1_G1_C0_10.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_02_M1_G1_C0_11.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_02_M1_G1_C0_12.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_02_M1_G1_C0_13.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_02_M1_G1_C0_14.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_02_M1_G1_C0_15.jpg,199.0,526.0,486.0,914.0,318.0,662.0,363.0,680.0,416.0,664.0,446.0,674.0,47.12748667179272,3.605551275463989,31.622776601683793,10.295630140987,1,1,0,0,446
0,R_220_50_M_02_M1_G1_C0_16.jpg,200.0,538.0,478.0,897.0,298.0,675.0,331.0,692.0,389.0,650.0,410.0,686.0,36.235341863986875,9.055385138137417,41.677331968349414,6.0,1,0,0,0,606
0,R_220_50_M_02_M1_G1_C0_17.jpg,150.0,373.0,483.0,928.0,217.0,574.0,278.0,592.0,361.0,573.0,419.0,592.0,61.032778078668514,16.0312195418814,58.008620049092706,16.0,1,0,0,0,399
0,R_220_50_M_02_M1_G1_C0_18.jpg,208.0,512.0,464.0,915.0,272.0,659.0,303.0,669.0,368.0,649.0,410.0,660.0,24.0,10.198039027185569,42.1070065428546,10.0,1,0,0,0,313
0,R_220_50_M_02_M1_G1_C0_19.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_02_M1_G1_C0_20.jpg,220.0,540.0,473.0,917.0,295.0,652.0,335.0,671.0,397.0,657.0,430.0,669.0,44.28317965096906,4.0,34.785054261852174,9.219544457292887,1,1,0,0,667
0,R_220_50_M_03_M1_G1_C0_01.jpg,244.0,536.0,543.0,924.0,372.0,650.0,404.0,677.0,430.0,671.0,466.0,679.0,41.23105625617661,6.324555320336759,36.49657518178932,8.0,1,0,0,0,230
0,R_220_50_M_03_M1_G1_C0_02.jpg,248.0,533.0,543.0,927.0,369.0,651.0,407.0,680.0,465.0,677.0,490.0,689.0,47.80167361086848,4.0,26.570660511172846,10.295630140987,1,1,0,0,267
0,R_220_50_M_03_M1_G1_C0_03.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_03_M1_G1_C0_04.jpg,330.0,560.0,580.0,868.0,461.0,642.0,486.0,663.0,456.0,646.0,495.0,661.0,30.805843601498726,5.0,41.43669871020132,4.242640687119285,1,0,1,0,419
0,R_220_50_M_03_M1_G1_C0_05.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_03_M1_G1_C0_06.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_03_M1_G1_C0_07.jpg,232.0,524.0,489.0,922.0,288.0,671.0,331.0,675.0,398.0,657.0,437.0,668.0,43.04648650006177,2.8284271247461903,40.26164427839479,4.47213595499958,1,1,1,1,533
0,R_220_50_M_03_M1_G1_C0_08.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_03_M1_G1_C0_09.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_03_M1_G1_C0_10.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_03_M1_G1_C0_11.jpg,183.0,516.0,453.0,926.0,254.0,662.0,286.0,674.0,351.0,648.0,390.0,663.0,32.01562118716424,10.198039027185569,41.78516483155236,6.324555320336759,1,0,0,0,275
0,R_220_50_M_03_M1_G1_C0_12.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_03_M1_G1_C0_13.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_03_M1_G1_C0_14.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_03_M1_G1_C0_15.jpg,235.0,523.0,494.0,930.0,303.0,660.0,342.0,673.0,409.0,659.0,451.0,671.0,39.11521443121589,10.04987562112089,42.0,11.0,1,0,0,0,376
0,R_220_50_M_03_M1_G1_C0_16.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_03_M1_G1_C0_17.jpg,219.0,524.0,487.0,932.0,305.0,651.0,346.0,663.0,410.0,656.0,440.0,671.0,42.720018726587654,7.0710678118654755,33.1058907144937,7.211102550927978,1,0,0,0,241
0,R_220_50_M_03_M1_G1_C0_18.jpg,154.0,515.0,405.0,912.0,207.0,667.0,240.0,673.0,307.0,638.0,344.0,651.0,33.0,2.23606797749979,39.21734310225516,3.1622776601683795,1,1,1,1,282
0,R_220_50_M_03_M1_G1_C0_19.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_03_M1_G1_C0_20.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_04_M1_G1_C0_01.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_04_M1_G1_C0_02.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_04_M1_G1_C0_03.jpg,302.0,529.0,562.0,922.0,419.0,635.0,434.0,661.0,465.0,626.0,481.0,664.0,29.5296461204668,7.0710678118654755,38.47076812334269,5.0,1,0,0,0,394
0,R_220_50_M_04_M1_G1_C0_04.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_04_M1_G1_C0_05.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_04_M1_G1_C0_06.jpg,230.0,496.0,502.0,951.0,278.0,653.0,322.0,666.0,389.0,648.0,429.0,661.0,44.10215414239989,11.045361017187261,42.05948168962618,5.0990195135927845,1,0,0,0,329
0,R_220_50_M_04_M1_G1_C0_07.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_04_M1_G1_C0_08.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_04_M1_G1_C0_09.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_04_M1_G1_C0_10.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_04_M1_G1_C0_11.jpg,233.0,522.0,496.0,934.0,315.0,655.0,334.0,663.0,372.0,645.0,413.0,656.0,16.1245154965971,4.242640687119285,42.44997055358225,1.4142135623730951,1,0,1,0,597
0,R_220_50_M_04_M1_G1_C0_12.jpg,271.0,541.0,546.0,933.0,389.0,670.0,438.0,686.0,420.0,617.0,441.0,673.0,51.54609587543949,1.4142135623730951,59.80802621722272,4.242640687119285,1,1,1,1,532
0,R_220_50_M_04_M1_G1_C0_13.jpg,183.0,548.0,450.0,900.0,290.0,630.0,319.0,643.0,294.0,635.0,343.0,646.0,29.0,12.529964086141668,49.8196748283246,8.0,1,0,0,0,229
0,R_220_50_M_04_M1_G1_C0_14.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_04_M1_G1_C0_15.jpg,202.0,519.0,484.0,924.0,261.0,657.0,296.0,666.0,352.0,646.0,389.0,658.0,34.132096331752024,9.848857801796104,38.600518131237564,10.198039027185569,1,0,0,0,351
0,R_220_50_M_04_M1_G1_C0_16.jpg,197.0,524.0,472.0,940.0,264.0,659.0,282.0,668.0,335.0,642.0,375.0,659.0,16.55294535724685,8.602325267042627,43.08131845707603,5.830951894845301,1,0,0,0,304
0,R_220_50_M_04_M1_G1_C0_17.jpg,188.0,550.0,440.0,928.0,285.0,654.0,319.0,660.0,322.0,642.0,334.0,668.0,34.36568055487916,5.385164807134504,28.231188426986208,4.47213595499958,1,0,0,0,632
0,R_220_50_M_04_M1_G1_C0_18.jpg,246.0,558.0,533.0,921.0,376.0,671.0,414.0,701.0,463.0,675.0,479.0,700.0,48.41487374764082,4.47213595499958,29.68164415931166,9.219544457292887,1,1,0,0,505
0,R_220_50_M_04_M1_G1_C0_19.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_04_M1_G1_C0_20.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_05_M1_G1_C0_01.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_05_M1_G1_C0_02.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_05_M1_G1_C0_03.jpg,186.0,523.0,438.0,894.0,247.0,651.0,280.0,662.0,347.0,645.0,389.0,656.0,23.021728866442675,11.045361017187261,42.7551166528639,5.385164807134504,1,0,0,0,612
0,R_220_50_M_05_M1_G1_C0_04.jpg,250.0,527.0,524.0,905.0,351.0,663.0,397.0,675.0,444.0,670.0,470.0,677.0,46.87216658103186,2.23606797749979,26.92582403567252,8.06225774829855,1,1,0,0,389
0,R_220_50_M_05_M1_G1_C0_05.jpg,180.0,526.0,443.0,922.0,241.0,658.0,274.0,668.0,339.0,645.0,385.0,658.0,16.1245154965971,10.44030650891055,46.87216658103186,6.708203932499369,1,0,0,0,681
0,R_220_50_M_05_M1_G1_C0_06.jpg,185.0,503.0,462.0,921.0,249.0,648.0,290.0,661.0,359.0,640.0,404.0,654.0,41.19465984809196,11.045361017187261,45.0111097397076,12.165525060596439,1,0,0,0,411
0,R_220_50_M_05_M1_G1_C0_07.jpg,136.0,500.0,400.0,908.0,193.0,633.0,240.0,644.0,312.0,631.0,355.0,645.0,47.01063709417264,11.0,43.04648650006177,14.0,1,0,0,0,399
0,R_220_50_M_05_M1_G1_C0_08.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_05_M1_G1_C0_09.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_05_M1_G1_C0_10.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_05_M1_G1_C0_11.jpg,248.0,523.0,514.0,921.0,323.0,671.0,361.0,683.0,429.0,664.0,459.0,685.0,39.293765408777,11.045361017187261,36.61966684720111,8.246211251235321,1,0,0,0,488
0,R_220_50_M_05_M1_G1_C0_12.jpg,238.0,553.0,506.0,933.0,308.0,690.0,351.0,698.0,411.0,642.0,436.0,673.0,43.289721643826724,7.615773105863909,39.20459156782532,6.324555320336759,1,0,0,0,685
0,R_220_50_M_05_M1_G1_C0_13.jpg,242.0,552.0,504.0,926.0,302.0,682.0,342.0,704.0,409.0,669.0,436.0,703.0,45.65084884205331,5.656854249492381,43.41658669218482,5.0990195135927845,1,0,1,0,778
0,R_220_50_M_05_M1_G1_C0_14.jpg,258.0,530.0,519.0,920.0,326.0,649.0,375.0,663.0,441.0,661.0,474.0,670.0,49.09175083453431,14.035668847618199,33.54101966249684,11.704699910719626,1,0,0,0,314
0,R_220_50_M_05_M1_G1_C0_15.jpg,232.0,522.0,491.0,938.0,314.0,665.0,347.0,676.0,413.0,660.0,441.0,679.0,34.48187929913333,8.06225774829855,33.83784863137726,6.324555320336759,1,0,0,0,268
0,R_220_50_M_05_M1_G1_C0_16.jpg,200.0,496.0,483.0,934.0,278.0,656.0,316.0,664.0,387.0,649.0,430.0,658.0,38.47076812334269,8.06225774829855,43.0,8.06225774829855,1,0,0,0,284
0,R_220_50_M_05_M1_G1_C0_17.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_05_M1_G1_C0_18.jpg,182.0,540.0,447.0,925.0,287.0,647.0,320.0,661.0,346.0,641.0,364.0,662.0,35.4682957019364,9.055385138137417,25.238858928247925,8.0,1,0,0,0,520
0,R_220_50_M_05_M1_G1_C0_19.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_05_M1_G1_C0_20.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_06_M1_G1_C0_01.jpg,244.0,562.0,500.0,910.0,347.0,638.0,377.0,656.0,369.0,638.0,394.0,659.0,31.953090617340916,4.47213595499958,18.384776310850235,2.23606797749979,1,0,0,0,337
0,R_220_50_M_06_M1_G1_C0_02.jpg,246.0,564.0,498.0,906.0,351.0,659.0,387.0,671.0,366.0,644.0,388.0,675.0,36.87817782917155,3.605551275463989,31.575306807693888,1.0,1,1,1,1,359
0,R_220_50_M_06_M1_G1_C0_03.jpg,181.0,542.0,451.0,930.0,254.0,656.0,268.0,672.0,319.0,641.0,353.0,668.0,16.492422502470642,5.0,42.80186911806539,5.0990195135927845,1,0,1,0,615
0,R_220_50_M_06_M1_G1_C0_04.jpg,228.0,519.0,486.0,922.0,294.0,643.0,340.0,655.0,402.0,654.0,432.0,662.0,46.010868281309364,12.041594578792296,30.59411708155671,10.44030650891055,1,0,0,0,354
0,R_220_50_M_06_M1_G1_C0_05.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0,R_220_50_M_06_M1_G1_C0_06.jpg,176.0,533.0,444.0,929.0,236.0,666.0,254.0,678.0,305.0,639.0,343.0,664.0,18.35755975068582,9.433981132056603,45.48626166217664,4.242640687119285,1,0,1,0,729
0,R_220_50_M_06_M1_G1_C0_07.jpg,204.0,523.0,475.0,937.0,287.0,665.0,319.0,675.0,389.0,658.0,416.0,678.0,32.984845004941285,10.04987562112089,33.60059523282288,8.06225774829855,1,0,0,0,591
0,R_220_50_M_06_M1_G1_C0_08.jpg,292.0,545.0,554.0,918.0,382.0,646.0,422.0,678.0,424.0,617.0,445.0,655.0,51.22499389946279,2.23606797749979,43.41658669218482,4.123105625617661,1,1,1,1,337
0,R_220_50_M_06_M1_G1_C0_09.jpg,168.0,523.0,426.0,919.0,250.0,661.0,268.0,676.0,296.0,641.0,337.0,662.0,15.297058540778355,1.4142135623730951,46.06517122512408,1.0,1,1,1,1,686
0,R_220_50_M_06_M1_G1_C0_10.jpg,198.0,508.0,484.0,936.0,286.0,653.0,326.0,664.0,392.0,654.0,436.0,666.0,41.23105625617661,8.246211251235321,44.01136216933077,10.198039027185569,1,0,0,0,373
0,R_220_50_M_06_M1_G1_C0_11.jpg,196.0,515.0,450.0,917.0,269.0,649.0,306.0,658.0,368.0,642.0,402.0,655.0,37.8549864614954,9.055385138137417,36.40054944640259,10.0,1,0,0,0,446
0,R_220_50_M_06_M1_G1_C0_12.jpg,204.0,498.0,466.0,891.0,257.0,650.0,298.0,662.0,365.0,643.0,408.0,655.0,41.19465984809196,9.848857801796104,43.01162633521314,11.0,1,0,0,0,263
0,R_220_50_M_06_M1_G1_C0_13.jpg,238.0,526.0,504.0,932.0,325.0,661.0,364.0,673.0,425.0,665.0,454.0,682.0,40.52159917870962,7.0710678118654755,33.12099032335839,2.8284271247461903,1,0,1,0,615
