,file_name,face_pt1_x_pos,face_pt1_y_pos,face_pt2_x_pos,face_pt2_y_pos,left_eye_pt1_x_pos,left_eye_pt1_y_pos,left_eye_pt2_x_pos,left_eye_pt2_y_pos,right_eye_pt1_x_pos,right_eye_pt1_y_pos,right_eye_pt2_x_pos,right_eye_pt2_y_pos,left_eye_horizontal,left_eye_vertical,right_eye_horizontal,right_eye_vertical,face_detection,left_eye_close,right_eye_close,result_close,face_confidence,target_face_pt1_x_pos,target_face_pt1_y_pos,target_face_pt2_x_pos,target_face_pt2_y_pos,target_left_eye_pt1_x_pos,target_left_eye_pt1_y_pos,target_left_eye_pt2_x_pos,target_left_eye_pt2_y_pos,target_right_eye_pt1_x_pos,target_right_eye_pt1_y_pos,target_right_eye_pt2_x_pos,target_right_eye_pt2_y_pos,exist_mask,exist_glasses,face_visible,left_eye_visible,left_eye_opened,right_eye_visible,right_eye_opened
0,R_217_40_M_01_M0_G1_C0_18.jpg,189,542,439,914,257,633,282,666,349,635,373,669,40.80441153,4.472135955,41.61730409,5.099019514,1,1,0,0,860,185.37,596.17,456.76,919.29,223.12,657.15,278.22,677.5,355.58,655.76,410.7,681.1,0,1,1,1,1,1,1
0,R_217_40_M_01_M0_G1_C0_19.jpg,212,561,466,975,306,645,344,671,365,657,385,693,46.04345773,2,39,7.071067812,1,1,0,0,779,204.71,636.29,476.1,959.41,243.85,699.44,298.95,719.79,380.73,697.55,435.84,722.89,0,1,1,1,1,1,1
0,R_217_40_M_01_M0_G1_C0_20.jpg,234,576,488,965,304,656,335,691,401,652,431,692,44.82186966,7.071067812,50,7.071067812,1,0,0,0,721,227.64,637.01,499.03,960.12,266.24,694.88,321.34,715.23,401.12,700.04,456.24,725.38,0,1,1,1,1,1,1
0,R_217_40_M_02_M0_G1_C0_01.jpg,264,542,504,918,401,609,431,626,429,623,440,636,32.75667871,4.242640687,12.36931688,3.605551275,1,0,0,0,808,244.83,606.2,516.22,929.32,368.23,655.08,423.33,675.43,471.28,681.13,509.98,706.48,0,1,1,1,1,1,1
0,R_217_40_M_02_M0_G1_C0_02.jpg,268,544,504,925,390,611,416,626,424,622,443,643,24.41311123,2.828427125,28.31960452,2.236067977,1,1,1,1,784,252,604.77,523.39,927.88,370.72,656.73,425.82,677.09,485.7,685.11,514.9,710.46,0,1,1,1,1,1,1
0,R_217_40_M_02_M0_G1_C0_03.jpg,183,548,462,984,296,654,321,669,275,647,326,677,29.15475947,3.16227766,59.16924877,5,1,1,1,1,722,173.19,626.98,491.1,973.7,171.29,699.44,226.4,719.79,284.21,677.15,348.8,705.5,0,1,1,1,1,1,1
0,R_217_40_M_02_M0_G1_C0_04.jpg,240,564,496,965,290,639,319,669,377,643,417,682,41.72529209,2.828427125,55.86591089,5.099019514,1,1,1,1,749,226.92,621.25,498.31,944.36,251.31,699.44,306.42,719.79,385.2,681.63,440.32,706.97,0,1,1,1,0,1,0
0,R_217_40_M_02_M0_G1_C0_05.jpg,288,490,573,958,388,615,443,659,430,585,452,642,70.43436661,2.236067977,61.09828148,3.16227766,1,1,1,1,723,285.67,591.15,591.4,950.1,369.47,653,424.58,673.36,510.08,658.25,565.2,683.59,0,1,1,1,1,1,1
0,R_217_40_M_02_M0_G1_C0_06.jpg,345,485,640,947,454,614,500,650,508,617,537,654,58.41232747,2,47.01063709,6.32455532,1,1,0,0,675,334.39,572.53,651.6,937.2,439.96,633.1,495.06,653.46,581.5,667.13,636.62,692.47,0,1,1,1,1,1,1
0,R_217_40_M_02_M0_G1_C0_07.jpg,192,545,442,927,254,654,294,676,362,658,392,678,45.65084884,3,36.05551275,5.099019514,1,1,0,0,853,183.94,604.77,455.33,927.88,231,670.42,286.1,690.77,365.71,669.71,420.83,695.05,0,1,1,1,1,1,1
0,R_217_40_M_02_M0_G1_C0_08.jpg,199,559,440,924,270,648,293,681,364,649,388,682,39.66106403,5.099019514,40.80441153,6,1,0,0,0,861,188.95,606.92,460.34,930.03,232.66,672.07,287.76,692.43,366.43,675.51,421.54,700.85,0,1,1,1,1,1,1
0,R_217_40_M_02_M0_G1_C0_09.jpg,205,559,447,925,286,653,314,680,373,661,399,682,38.89730068,5.099019514,33.42154993,7.280109889,1,0,0,0,863,192.53,613.37,463.92,936.48,248.82,675.39,303.93,695.75,377.38,679.99,432.49,705.33,0,1,1,1,1,1,1
0,R_217_40_M_02_M0_G1_C0_10.jpg,209,566,455,953,283,674,319,690,368,644,392,683,39.39543121,6.32455532,42.54409477,8.062257748,1,0,0,0,871,206.14,626.98,477.54,950.09,258.36,688.24,313.46,708.6,385.34,691.43,440.45,716.77,0,1,1,1,1,1,1
0,R_217_40_M_02_M0_G1_C0_11.jpg,204,560,450,932,270,665,305,687,373,658,401,688,41.34005322,6,41.03656906,8.246211251,1,0,0,0,871,196.11,619.81,467.51,942.93,245.92,677.05,301.03,697.4,375.88,679.49,431,704.83,0,1,1,1,1,1,1
0,R_217_40_M_02_M0_G1_C0_12.jpg,422,355,710,871,589,551,642,572,712,573,739,592,56.30275304,10.19803903,28.16025568,15.13274595,1,0,0,0,460,403.3,485.42,720,873.02,571.03,553.75,626.14,574.1,0,0,0,0,0,1,1,1,1,0,0
0,R_217_40_M_02_M0_G1_C0_13.jpg,274,464,562,900,357,608,413,623,490,627,541,640,57.97413216,7.071067812,51.35172831,9.486832981,1,0,0,0,812,267.76,547.45,572.8,902.1,345.19,610.44,400.3,630.8,492.24,618.2,547.36,643.54,0,1,1,1,1,1,1
0,R_217_40_M_02_M0_G1_C0_14.jpg,134,532,410,945,252,647,265,675,281,644,326,676,29.73213749,7.280109889,55.21775077,3.605551275,1,0,1,0,749,132.35,609.07,403.74,932.18,153.62,681.44,208.72,701.79,285.07,665.96,344.4,691.9,0,1,1,1,1,1,1
0,R_217_40_M_02_M0_G1_C0_15.jpg,209,510,444,861,254,626,304,634,375,628,420,638,50,7,45.01110974,9.055385138,1,0,0,0,868,206.14,559.63,477.54,882.75,244.91,620.99,300.01,641.34,376.7,622.08,430.08,648.02,0,1,1,1,1,1,1
0,R_217_40_M_02_M0_G1_C0_16.jpg,171,548,411,922,237,654,262,684,332,651,357,686,39.05124838,6.08276253,43.01162634,7,1,0,0,0,846,169.61,620.53,441,924.3,206.6,675.71,261.7,696.07,334.3,674.03,387.68,699.96,0,1,1,1,1,1,1
0,R_217_40_M_02_M0_G1_C0_17.jpg,175,551,408,904,240,642,263,671,331,657,361,674,37.01351105,5,34.4818793,6,1,0,0,0,841,159.58,613.37,430.97,910,209.09,668.25,264.19,688.61,332.51,662.08,385.89,688.02,0,1,1,1,1,1,1
0,R_217_40_M_02_M0_G1_C0_18.jpg,149,563,393,923,226,638,256,665,303,657,341,684,40.36087214,5,46.61544808,6.08276253,1,0,0,0,873,143.82,620.16,415.21,916.79,185.7,682.68,240.81,703.04,314.6,672.83,367.98,698.77,0,1,1,1,1,1,1
0,R_217_40_M_02_M0_G1_C0_19.jpg,140,573,380,939,207,647,235,674,273,627,303,671,38.89730068,4.123105626,53.25410782,5,1,1,1,1,856,140.95,631.62,412.34,928.25,175.25,695.12,230.36,715.47,302.93,684.7,356.3,710.63,0,1,1,1,1,1,1
0,R_217_40_M_02_M0_G1_C0_20.jpg,157,554,402,920,229,660,269,674,320,656,353,685,42.3792402,2.236067977,43.93176527,4.123105626,1,1,1,1,870,146.68,621.59,418.07,918.22,199.13,680.69,254.24,701.04,323.23,674.54,376.6,700.48,0,1,1,1,1,1,1
0,R_217_40_M_03_M1_G1_C0_01.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.86,501.23,592.2,888.1,450.88,569.25,505.98,589.6,0,0,0,0,1,1,1,1,1,0,0
0,R_217_40_M_03_M1_G1_C0_02.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.64,504.81,605.1,881.7,450.88,567.75,505.98,588.11,0,0,0,0,1,1,1,1,1,0,0
0,R_217_40_M_03_M1_G1_C0_03.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.67,504.1,541.3,853.7,372.27,570.24,427.38,590.6,0,0,0,0,1,1,1,1,1,0,0
0,R_217_40_M_03_M1_G1_C0_04.jpg,152,409,459,889,227,579,289,590,375,589,429,606,62.64982043,8.062257748,54.58937626,11.40175425,1,0,0,0,726,145.25,506.25,466.1,867.4,222.02,576.71,277.13,597.06,380.54,584.4,433.92,610.33,1,1,1,1,1,1,1
0,R_217_40_M_03_M1_G1_C0_05.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.38,482.6,471.1,825.8,181.11,555.35,236.22,575.71,325.02,532.45,378.4,558.39,1,1,1,1,1,1,1
0,R_217_40_M_03_M1_G1_C0_06.jpg,208,433,494,893,259,603,321,619,403,594,437,616,62.28964601,14,40.49691346,12.36931688,1,0,0,0,708,206.14,535.62,501.2,863.1,259.39,599.11,314.5,619.47,409.2,601.11,462.58,627.05,1,1,1,1,1,1,1
0,R_217_40_M_03_M1_G1_C0_07.jpg,183,497,432,871,243,613,280,628,356,619,396,627,39.92492956,5.099019514,40.79215611,6.08276253,1,0,0,0,811,176.05,562.84,447.45,859.48,223.29,620.61,278.39,640.96,355.47,613.05,408.84,638.99,1,1,1,1,1,1,1
0,R_217_40_M_03_M1_G1_C0_08.jpg,208,497,463,899,278,622,315,640,388,628,422,646,41.14608122,6,38.47076812,9.219544457,1,0,0,0,801,204,578.6,475.39,875.24,258.53,630.06,313.64,650.42,393.68,633.35,447.05,659.29,1,1,1,1,1,1,1
0,R_217_40_M_03_M1_G1_C0_09.jpg,210,507,464,906,283,631,317,653,388,625,419,659,40.49691346,7,46.01086828,5.099019514,1,0,1,0,797,206.86,584.34,478.25,880.97,257.67,642.1,312.78,662.46,393.08,647.68,446.46,673.61,1,1,1,1,1,1,1
0,R_217_40_M_03_M1_G1_C0_10.jpg,215,514,467,904,286,633,321,655,390,627,413,658,41.34005322,5,38.60051813,6.08276253,1,0,0,0,809,214.74,587.2,486.13,883.84,258.53,644.68,313.64,665.03,393.08,646.49,446.46,672.42,1,1,1,1,1,1,1
0,R_217_40_M_03_M1_G1_C0_11.jpg,213,510,477,916,290,644,339,657,402,624,419,660,50.21951812,7.071067812,38.62641583,8.062257748,1,0,0,0,777,214.74,584.34,486.13,880.97,278.3,643.97,333.41,664.32,409.2,647.08,462.58,673.02,1,1,1,1,1,1,1
0,R_217_40_M_03_M1_G1_C0_12.jpg,193,489,460,905,293,616,347,632,413,641,432,652,56.32051136,5.830951895,18.02775638,9.219544457,1,1,0,0,697,204.71,569.29,476.1,865.93,276.87,626.77,331.97,647.13,405.62,644.1,458.99,670.03,1,1,1,1,1,1,1
0,R_217_40_M_03_M1_G1_C0_13.jpg,145,488,399,871,224,600,251,627,322,616,367,630,38.18376618,7.071067812,45.04442252,12.04159458,1,0,0,0,803,140.23,555.68,411.62,852.31,192.33,618.89,247.43,639.25,327.41,612.46,380.78,638.39,1,1,1,1,1,1,1
0,R_217_40_M_03_M1_G1_C0_14.jpg,164,483,425,893,253,616,302,642,356,634,374,651,55.47071299,4.472135955,24.75883681,9.486832981,1,1,0,0,700,160.29,570.01,431.69,866.64,239.7,631.03,294.8,651.39,372.78,637.53,426.16,663.47,1,1,1,1,1,1,1
0,R_217_40_M_03_M1_G1_C0_15.jpg,209,466,452,897,322,598,368,620,336,607,384,618,49.76946855,5.385164807,48,8.544003745,1,1,0,0,424,193.25,572.16,464.64,868.79,316.12,625.66,371.22,646.01,434.27,649.47,469.74,675.41,1,1,1,1,1,1,1
0,R_217_40_M_03_M1_G1_C0_16.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.53,536.33,511.93,832.97,350.74,591.03,405.85,611.39,0,0,0,0,1,1,1,1,1,0,0
0,R_217_40_M_03_M1_G1_C0_17.jpg,316,465,590,921,387,612,431,635,507,633,549,641,49.64876635,8,42.75511665,9.219544457,1,0,0,0,713,322.92,570.01,594.32,866.64,366.27,628.05,421.37,648.4,513.68,632.16,567.06,658.09,1,1,1,1,1,1,1
0,R_217_40_M_03_M1_G1_C0_18.jpg,204,483,486,930,272,644,322,653,398,611,426,650,50.6359556,5.099019514,48.01041554,7.071067812,1,1,0,0,704,212.59,576.46,483.98,873.09,256.41,644.76,311.52,665.12,403.83,635.14,457.2,661.08,1,1,1,1,1,1,1
0,R_217_40_M_03_M1_G1_C0_19.jpg,229,480,504,954,277,648,329,658,407,638,451,662,52.95280918,3.16227766,50.11985634,6.32455532,1,1,0,0,579,242.68,588.63,514.08,885.27,262.38,649.54,317.49,669.9,409.79,651.86,467.9,680.8,1,1,1,1,1,1,1
0,R_217_40_M_03_M1_G1_C0_20.jpg,155,443,412,853,206,598,257,608,329,595,377,608,51.15662225,7.280109889,48.09365863,10.04987562,1,0,0,0,672,150.98,528.45,422.37,825.09,196.71,593.42,251.81,613.77,331.01,584.68,384.3,610,1,1,1,1,1,1,1
0,R_217_40_M_04_M1_G1_C0_01.jpg,14,548,266,936,74,644,97,677,165,653,208,682,39.11521443,3,51.86520992,4.123105626,1,1,1,1,711,8.41,615.86,279.8,912.49,36.11,684.17,91.22,704.52,164.44,673.64,217.2,698.4,1,1,1,1,1,1,1
0,R_217_40_M_04_M1_G1_C0_02.jpg,15,550,265,935,72,643,96,678,164,640,204,683,41.88078318,3.16227766,58.72818744,5,1,1,1,1,728,10.56,617.29,281.95,913.93,36.71,685.36,91.81,705.72,163.84,673.04,219.6,698.4,1,1,1,1,1,1,1
0,R_217_40_M_04_M1_G1_C0_03.jpg,17,540,270,930,70,648,102,672,174,650,208,681,40,3.16227766,46.01086828,6.08276253,1,1,0,0,810,18.44,613.71,289.83,910.34,40.89,682.38,95.99,702.73,175.79,670.06,229.7,694.8,1,1,1,1,1,1,1
0,R_217_40_M_04_M1_G1_C0_04.jpg,51,540,303,928,148,638,195,670,174,638,194,673,56.8594759,3.605551275,40.31128874,5.656854249,1,1,0,0,719,51.4,602.96,322.79,899.6,124.47,665.66,179.58,686.01,248.62,665.88,302.5,686.5,1,1,1,1,1,1,1
0,R_217_40_M_04_M1_G1_C0_05.jpg,31,524,287,930,103,641,130,675,195,652,233,676,43.41658669,6,44.94441011,9,1,0,0,0,725,25.6,604.4,297,901.03,66.56,668.64,121.66,689,202.05,661.7,257.8,688.3,1,1,1,1,1,1,1
0,R_217_40_M_04_M1_G1_C0_06.jpg,102,528,362,950,171,656,219,677,237,652,270,683,52.39274759,3,44.55333882,9.219544457,1,1,0,0,769,100.11,616.58,371.5,913.21,155.52,673.42,210.62,693.77,289.21,678.39,344.95,704.99,1,1,1,1,1,1,1
0,R_217_40_M_04_M1_G1_C0_07.jpg,162,512,413,930,225,652,265,670,332,637,362,671,43.8634244,4.123105626,45.3431362,7.071067812,1,1,0,0,649,149.55,595.8,420.94,892.43,205.07,664.46,260.17,684.82,334.58,664.06,390.33,690.66,1,1,1,1,1,1,1
0,R_217_40_M_04_M1_G1_C0_08.jpg,220,550,466,940,297,648,323,685,388,668,428,687,45.22167622,5.385164807,43.8634244,7.071067812,1,1,0,0,782,209.01,618.72,480.4,915.36,262.98,678.2,318.09,698.55,388.31,683.17,444.06,709.77,1,1,1,1,1,1,1
0,R_217_40_M_04_M1_G1_C0_09.jpg,206,521,461,967,314,645,366,684,334,638,372,693,63.2455532,2.236067977,66.85057965,2,1,1,1,1,260,193.25,625.89,464.64,922.52,302.38,691.93,357.49,712.28,0,0,0,0,1,1,1,1,1,0,0
0,R_217_40_M_04_M1_G1_C0_10.jpg,187,556,435,958,259,643,289,680,331,649,361,685,47.63402146,5.830951895,46.86149806,4.472135955,1,0,1,0,791,173.19,626.61,444.58,923.24,225.37,690.14,280.47,710.49,356.67,697.5,412.42,724.1,1,1,1,1,0,1,0
0,R_217_40_M_04_M1_G1_C0_11.jpg,212,560,452,946,281,657,313,684,377,667,402,695,41.86884283,6.08276253,37.53664876,8.246211251,1,0,0,0,811,201.85,618.72,473.24,915.36,253.43,672.82,308.53,693.18,385.92,690.33,441.67,716.93,1,1,1,1,1,1,1
0,R_217_40_M_04_M1_G1_C0_12.jpg,216,550,458,932,286,655,319,679,383,660,410,689,40.80441153,6.708203932,39.62322551,9.219544457,1,0,0,0,846,204.71,610.84,476.1,907.48,257.61,668.64,312.71,689,387.72,685.56,443.46,712.16,1,1,1,1,1,1,1
0,R_217_40_M_04_M1_G1_C0_13.jpg,197,543,444,926,258,651,281,675,347,651,389,680,33.24154028,6,51.03920062,5.099019514,1,0,1,0,704,196.11,600.1,467.51,896.73,220.59,662.67,275.7,683.03,340.55,671.23,396.3,697.83,1,1,1,1,1,1,1
0,R_217_40_M_04_M1_G1_C0_14.jpg,198,546,441,944,264,659,304,685,364,647,388,690,47.70744177,2,48.3011387,5.099019514,1,1,1,1,812,190.38,612.28,461.78,908.91,242.08,679.39,297.19,699.75,370.4,687.95,426.15,714.55,1,1,1,1,0,1,0
0,R_217_40_M_04_M1_G1_C0_15.jpg,176,524,416,899,250,622,272,657,338,626,374,659,39.35733731,6.08276253,48.83646179,6.08276253,1,0,0,0,694,174.62,579.32,446.01,875.96,211.04,645.96,266.14,666.31,336.97,650.33,392.71,676.93,1,1,1,1,1,1,1
0,R_217_40_M_04_M1_G1_C0_16.jpg,104,510,361,923,173,648,200,676,270,633,302,669,38.89730068,5.099019514,48.16637832,5.099019514,1,0,1,0,768,97.25,595.8,368.64,892.43,138.2,674.02,193.31,694.37,270.1,655.11,325.85,681.71,1,1,1,1,1,1,1
0,R_217_40_M_04_M1_G1_C0_17.jpg,129,530,387,922,199,643,217,678,254,647,300,676,36.138622,8.062257748,54.3783045,5,1,0,1,0,281,128.77,602.96,400.16,899.6,131.64,674.61,186.74,694.97,253.98,661.68,309.73,688.28,1,1,1,1,1,1,1
0,R_217_40_M_04_M1_G1_C0_18.jpg,181,544,425,938,242,647,274,674,339,649,367,680,41.86884283,1.414213562,41.77319715,2,1,1,1,1,714,173.91,607.98,445.3,904.61,212.83,672.82,267.93,693.18,341.74,672.42,397.49,699.02,1,1,1,1,1,1,1
0,R_217_40_M_04_M1_G1_C0_19.jpg,60,535,301,919,167,634,194,650,163,633,191,661,30.41381265,3.16227766,39.59797975,3.605551275,1,1,1,1,426,44.95,597.95,316.34,894.58,45.07,682.97,100.17,703.33,156.67,649.74,212.41,676.34,1,1,1,1,1,1,1
0,R_217_40_M_04_M1_G1_C0_20.jpg,260,536,517,968,334,668,386,695,417,646,432,691,58.5918083,4.472135955,47.4341649,3.605551275,1,1,1,1,726,251.28,625.18,522.67,921.81,322.09,682.38,377.19,702.73,453.39,698.69,509.13,725.29,1,1,1,1,1,1,1
0,R_217_40_M_05_M1_G1_C0_01.jpg,206,562,446,950,280,652,312,685,364,642,387,692,45.96737974,4.123105626,52.20153254,7,1,1,0,0,827,196.83,618.73,468.22,915.36,249.85,681.78,304.95,702.13,378.76,693.92,434.51,720.52,1,1,1,1,1,1,1
0,R_217_40_M_05_M1_G1_C0_02.jpg,206,565,445,950,278,651,310,686,370,665,395,694,47.42362281,3.16227766,38.28837944,6.08276253,1,1,0,0,822,191.82,620.16,463.21,916.8,242.68,683.57,297.79,703.92,374.58,693.32,430.33,719.92,1,1,1,1,1,1,1
0,R_217_40_M_05_M1_G1_C0_03.jpg,203,562,442,948,266,660,306,684,366,679,395,692,46.64761516,4.472135955,31.78049716,7.615773106,1,1,0,0,809,191.1,612.28,462.49,908.92,242.68,682.38,297.79,702.73,369.8,691.53,425.55,718.13,1,1,1,1,1,1,1
0,R_217_40_M_05_M1_G1_C0_04.jpg,116,223,507,859,183,466,263,487,359,462,438,498,80.75270893,14.31782106,80.8084154,25.49509757,1,0,0,0,605,98.96,366.76,489.2,795.6,167.64,453.73,249.4,485.5,378.17,458.53,441.1,489.3,1,1,1,1,1,1,1
0,R_217_40_M_05_M1_G1_C0_05.jpg,184,528,428,904,252,650,285,669,352,642,374,673,38.07886553,5,38.01315562,8.062257748,1,0,0,0,802,174.01,596.18,445.4,892.82,224.31,660.36,279.41,680.71,354.46,661.33,405.8,680.9,1,1,1,1,1,1,1
0,R_217_40_M_05_M1_G1_C0_06.jpg,187,542,427,918,251,660,286,677,353,661,383,679,38.91015292,4.123105626,34.98571137,6.32455532,1,1,0,0,829,176.59,604.78,447.98,901.42,230.04,667.52,285.14,687.88,350.95,671.55,402.29,691.12,1,1,1,1,1,1,1
0,R_217_40_M_05_M1_G1_C0_07.jpg,201,529,449,903,280,643,323,667,383,668,412,675,49.24428901,4,27.65863337,5.830951895,1,1,0,0,746,186.91,596.18,458.3,892.82,265.27,655.39,320.37,675.75,387.67,668.24,439.01,687.81,1,1,1,1,1,1,1
0,R_217_40_M_05_M1_G1_C0_08.jpg,227,535,447,892,329,606,367,621,374,620,394,637,40.85339643,3,19.20937271,4.472135955,1,1,0,0,647,196.36,591.89,467.76,888.52,313.62,651.81,368.73,672.17,425.28,669.43,464.1,689,1,1,1,1,1,1,1
0,R_217_40_M_05_M1_G1_C0_09.jpg,189,550,431,933,255,663,295,682,317,660,344,691,44.28317965,5,35.35533906,9.433981132,1,1,0,0,765,178.31,608.22,449.7,904.86,234.82,675.69,289.92,696.05,361.4,681.37,412.74,700.94,1,1,1,1,1,1,1
0,R_217_40_M_05_M1_G1_C0_10.jpg,174,534,411,907,248,641,272,671,338,655,368,673,37.80211634,4.123105626,34.98571137,5.099019514,1,1,0,0,730,167.99,602.2,439.39,898.84,215.12,661.96,270.22,682.32,341.7,664.06,393.04,683.63,1,1,1,1,1,1,1
0,R_217_40_M_05_M1_G1_C0_11.jpg,148,519,409,920,211,647,260,660,330,644,360,666,50.44799302,7.071067812,37.20215048,7.071067812,1,0,0,0,792,149.94,590.17,421.33,886.8,201.98,650.02,257.09,670.37,332.15,653.91,384.7,677.1,1,1,1,1,1,1,1
0,R_217_40_M_05_M1_G1_C0_12.jpg,200,540,434,892,320,616,364,642,345,627,361,645,51.10772936,4,24.08318916,5.830951895,1,1,0,0,348,171.43,586.73,442.83,883.36,302.88,636.88,357.98,657.24,0,0,0,0,1,1,1,1,1,0,0
0,R_217_40_M_05_M1_G1_C0_13.jpg,203,544,420,880,301,627,353,655,327,623,346,650,59.05929224,4.123105626,31.38470965,1,1,1,1,1,392,168.85,582.43,440.25,879.06,281.98,641.06,337.09,661.42,0,0,0,0,1,1,1,1,1,0,0
0,R_217_40_M_05_M1_G1_C0_14.jpg,265,528,504,936,393,612,416,636,398,625,417,647,24.18677324,8.602325267,29.06888371,5.385164807,1,0,0,0,362,242.79,608.22,514.18,904.86,364.37,666.14,419.48,686.5,0,0,0,0,1,1,1,1,1,0,0
0,R_217_40_M_05_M1_G1_C0_15.jpg,239,537,464,925,334,629,363,643,367,633,380,650,29.83286778,3,19.10497317,5.099019514,1,1,0,0,405,208.4,609.08,479.79,905.71,333.33,673.3,388.43,693.66,0,0,0,0,1,1,1,1,1,0,0
0,R_217_40_M_05_M1_G1_C0_16.jpg,200,577,448,968,290,640,318,690,353,637,380,678,50.48762225,2.236067977,48.02082881,2.828427125,1,1,1,1,829,181.75,643.47,453.14,940.1,238.4,710.92,293.5,731.27,371.39,711.12,422.74,730.69,1,1,1,1,1,1,1
0,R_217_40_M_05_M1_G1_C0_17.jpg,142,550,395,937,196,671,235,687,296,621,323,672,42.15447782,4.123105626,54.7813837,2.828427125,1,1,1,1,854,143.06,609.94,414.45,906.57,177.5,682.26,232.61,702.61,312.88,677.55,364.22,697.12,1,1,1,1,1,1,1
0,R_217_40_M_05_M1_G1_C0_18.jpg,202,554,446,928,274,651,304,677,346,641,380,676,39.69886648,3,47.42362281,5,1,1,1,1,835,200.66,610.8,472.06,907.43,243.18,676.29,298.28,696.64,370.19,680.54,421.54,700.11,1,1,1,1,1,1,1
0,R_217_40_M_05_M1_G1_C0_19.jpg,193,556,437,922,268,650,291,680,357,653,377,681,36.61966685,5.099019514,34.40930107,6,1,0,0,0,841,187.77,605.64,459.16,902.28,230.04,674.5,285.15,694.85,361.83,672.78,413.18,692.35,1,1,1,1,1,1,1
0,R_217_40_M_05_M1_G1_C0_20.jpg,203,558,440,924,273,650,296,679,367,654,388,683,37.01351105,4,35.80502758,7.071067812,1,1,0,0,823,181.75,606.5,453.14,903.14,240.79,673.9,295.89,694.26,364.22,676.36,415.57,695.93,1,1,1,1,1,1,1
0,R_217_40_M_06_M1_G1_C0_01.jpg,200,556,456,970,290,662,337,699,336,626,360,676,57.48912941,2.236067977,51.92301994,2.236067977,1,1,1,1,696,190.35,634.87,461.74,931.51,258.1,696.59,313.21,716.94,389.3,705.02,442.4,727.6,1,1,1,1,1,1,1
0,R_217_40_M_06_M1_G1_C0_02.jpg,203,552,456,962,295,633,341,663,317,624,328,646,46.06517123,3.605551275,24.59674775,7.211102551,1,1,0,0,525,198.94,634.01,470.34,930.65,258.7,694.2,313.8,714.55,391.69,706.21,443.03,725.78,1,1,1,1,1,1,1
0,R_217_40_M_06_M1_G1_C0_03.jpg,197,559,448,953,269,653,289,683,354,648,401,675,33.10589071,6.08276253,53.71219601,3.605551275,1,0,1,0,844,193.79,621.12,465.18,917.75,227.65,681.06,282.76,701.42,358.25,690.09,415,709.7,1,1,1,1,1,1,1
0,R_217_40_M_06_M1_G1_C0_04.jpg,208,544,459,958,275,666,312,686,372,669,418,685,42.05948169,6.08276253,48.70318265,7.615773106,1,0,0,0,714,207.54,619.4,478.93,916.03,249.74,676.29,304.85,696.64,381.22,690.67,437.97,710.28,1,1,1,1,1,1,1
0,R_217_40_M_06_M1_G1_C0_05.jpg,194,536,445,930,252,652,287,671,348,643,387,673,39.8246155,3.16227766,49.2036584,4.123105626,1,1,1,1,836,189.49,599.62,460.88,896.26,221.68,666.14,278.61,688.31,359.73,665,416.48,684.61,1,1,1,1,1,1,1
0,R_217_40_M_06_M1_G1_C0_06.jpg,226,542,478,954,301,667,346,689,377,660,388,693,50.08991915,5,33.06055051,8.602325267,1,1,0,0,813,223.88,625.42,495.27,922.05,285.25,684.93,342.18,707.1,415.25,700.82,472,720.43,1,1,1,1,1,1,1
0,R_217_40_M_06_M1_G1_C0_07.jpg,214,558,459,946,285,670,322,690,386,663,401,693,42.05948169,5.830951895,33.10589071,7.280109889,1,0,0,0,830,217.86,620.26,489.25,916.89,266.15,680.75,323.07,702.92,393.76,690.07,450.51,709.68,1,1,1,1,1,1,1
0,R_217_40_M_06_M1_G1_C0_08.jpg,196,561,440,931,266,660,297,686,360,654,382,682,40.45985665,4.123105626,35.60898763,4,1,1,1,1,811,186.91,621.12,458.3,917.75,232.71,684.34,289.64,706.51,362.71,678.73,419.46,698.34,1,1,1,1,1,1,1
0,R_217_40_M_06_M1_G1_C0_09.jpg,260,534,514,951,360,647,397,671,359,637,403,669,44.10215414,2.236067977,54.40588203,4,1,1,1,1,794,237.63,618.54,509.02,915.17,326.45,677.17,383.37,699.34,453.46,694.25,510.21,713.86,1,1,1,1,1,1,1
0,R_217_40_M_06_M1_G1_C0_10.jpg,211,553,444,917,280,642,303,674,368,639,398,678,39.40812099,3,49.2036584,7.071067812,1,1,0,0,841,190.35,609.94,461.74,906.57,240.48,664.63,297.4,686.8,367.49,674.55,424.24,694.16,1,1,1,1,1,1,1
0,R_217_40_M_06_M1_G1_C0_11.jpg,168,526,415,933,239,625,267,670,330,654,365,676,49.65883607,5.385164807,41.34005322,4,1,1,1,1,724,161.98,603.92,433.37,900.56,199.88,674.79,256.8,696.95,329.28,667.98,386.03,687.59,1,1,1,1,1,1,1
